Recall Reason,Category,Score
"Users need to be aware that embolism is a possible adverse event associated with hydrogel misplacements. Updated IFU provides new procedural instructions, warnings and precautions that describe steps to verify correct placement of the hydrogel following implantation, as well as technique recommendations for the proper placement of SpaceOAR and SpaceOAR Vue.",Design/Component Flaws,0.7212070822715759
"The audible alarm may not sound and/or the omni-directional LED visual alarm may not display during alarm states. Delayed awareness of alarm states may lead to delayed response or a delay of treatment, potentially resulting in hypoxia, dyspnea, cardiac arrest, or death.",Manufacturing Defects,0.7472260594367981
"There is a software anomaly with the InterStim X Clinician software application with results in the data entered in the Patient Information fields not e retained and a "" Data Lost"" notification being displayed.",Design/Component Flaws,0.7707997560501099
"As a result of complaint data review, it identified tissue pushout events occurring during firing of the SureForm stapler when tissue is pushed distally within the jaws, rather than being held in place and transected. Overall rate of harm associated with bleeding of critical severity exceeds the predicted likelihood of harm as documented within Intuitive",Manufacturing Defects,0.7424452304840088
"This correction is due to software anomalies occurring during use. If the operator initiates therapy by entering a value other than the default value for the patient Gain/Loss Limit or the Return Pressure Drop Limit (RDL) and uses the Same Patient function, the PrisMax System will return the patient Gain/Loss Limit or the RDL to the default value, rather than the non-default value entered at the initiation of treatment. The PrisMax System interface will display the original values once treatment is restarted but does not have an alert to inform the user of the change. The RDL value will be returned to the original value immediately upon selecting the Same Patient function. The Gain/Loss Limit value will be returned to the original value when the patient weight and/or hematocrit is changed during treatment.",Operation or Functional Issues,1.0
"This correction is due to software anomalies occurring during use. If the operator initiates therapy by entering a value other than the default value for the patient Gain/Loss Limit or the Return Pressure Drop Limit (RDL) and uses the Same Patient function, the PrisMax System will return the patient Gain/Loss Limit or the RDL to the default value, rather than the non-default value entered at the initiation of treatment. The PrisMax System interface will display the original values once treatment is restarted but does not have an alert to inform the user of the change. The RDL value will be returned to the original value immediately upon selecting the Same Patient function. The Gain/Loss Limit value will be returned to the original value when the patient weight and/or hematocrit is changed during treatment.",Operation or Functional Issues,1.0
"This correction is due to software anomalies occurring during use. If the operator initiates therapy by entering a value other than the default value for the patient Gain/Loss Limit or the Return Pressure Drop Limit (RDL) and uses the Same Patient function, the PrisMax System will return the patient Gain/Loss Limit or the RDL to the default value, rather than the non-default value entered at the initiation of treatment. The PrisMax System interface will display the original values once treatment is restarted but does not have an alert to inform the user of the change. The RDL value will be returned to the original value immediately upon selecting the Same Patient function. The Gain/Loss Limit value will be returned to the original value when the patient weight and/or hematocrit is changed during treatment.",Operation or Functional Issues,1.0
"Potential for false positive results for SARS-CoV-2 in identified lots of cartridges, when used in conjunction with assays containing SARS-CoV-2 targets (NeuMoDx"" SARS-CoV-2 Test Strip Cat #300800 and NeuMoDx"" Flu A-B/RSV/SARS-CoV-2 Vantage Assay Cat #300900) result incorrect management of  patients",Manufacturing Defects,0.6135212779045105
"Upgraded software version makes an automatic change in laser configuration settings for ""markerless workflow"" which may lead to the wrong laser offset coordinates being displayed in the Patient Marking step.",Software Issues,0.780038058757782
"Upgraded software version makes an automatic change in laser configuration settings for ""markerless workflow"" which may lead to the wrong laser offset coordinates being displayed in the Patient Marking step.",Software Issues,0.780038058757782
"Upgraded software version makes an automatic change in laser configuration settings for ""markerless workflow"" which may lead to the wrong laser offset coordinates being displayed in the Patient Marking step.",Software Issues,0.780038058757782
"Upgraded software version makes an automatic change in laser configuration settings for ""markerless workflow"" which may lead to the wrong laser offset coordinates being displayed in the Patient Marking step.",Software Issues,0.780038058757782
Five potential software issues affecting Artis pheno and Artis icono systems in combination with a Siemens   Healthineers table or Trumpf/MAQUET table (OEM).  The potential software errors are related to the block movement,Design/Component Flaws,0.7352856993675232
