Product Description,Type,Score
"Lab Coats SMS Medium White, SKU 2301LC

Cardinal Health Isolation Gown, Lab Coat, and Kendall"" Gowns are intended to provide minimal barrier protection to protect health care patients and health care personnel from the transfer of microorganisms, body fluids and particulate material where minimal fluid settings are expected.",Blood Pumps,0.7206224203109741
"Lab Coats SMS Large White, SKU 2302LC

Cardinal Health Isolation Gown, Lab Coat, and Kendall"" Gowns are intended to provide minimal barrier protection to protect health care patients and health care personnel from the transfer of microorganisms, body fluids and particulate material where minimal fluid settings are expected.",Blood Pumps,0.7152137756347656
"Lab Coats SMS 2X-Large White, SKU 2304LC

Cardinal Health Isolation Gown, Lab Coat, and Kendall"" Gowns are intended to provide minimal barrier protection to protect health care patients and health care personnel from the transfer of microorganisms, body fluids and particulate material where minimal fluid settings are expected.",Blood Pumps,0.7148051261901855
"Gown Kendall Blue RG, SKU CT5000

Cardinal Health Isolation Gown, Lab Coat, and Kendall"" Gowns are intended to provide minimal barrier protection to protect health care patients and health care personnel from the transfer of microorganisms, body fluids and particulate material where minimal fluid settings are expected.",Blood Pumps,0.7155871987342834
"Gown Kendall Blue L, SKU CT5100, CT5101

Cardinal Health Isolation Gown, Lab Coat, and Kendall"" Gowns are intended to provide minimal barrier protection to protect health care patients and health care personnel from the transfer of microorganisms, body fluids and particulate material where minimal fluid settings are expected.",Blood Pumps,0.7096445560455322
"Gown Kendall Blue XXL, SKU CT5102

Cardinal Health Isolation Gown, Lab Coat, and Kendall"" Gowns are intended to provide minimal barrier protection to protect health care patients and health care personnel from the transfer of microorganisms, body fluids and particulate material where minimal fluid settings are expected.",Blood Pumps,0.714311957359314
"Cook Medical Kwart Retro-Inject Ureteral Stent Set 7.0Fr. 22-32cm -Used for retrograde injection during Extracorporeal Shock Wave Lithotripsy (E.S.W.L.) and leaving an indwelling ureteral stent
Reference Part Number (RPN): 003700
GPN: G14837",Blood Pumps,0.6556210517883301
"Covidien ChemoPlus Chemo Spill Kit, Nonsterile, SKU DP5108K",COVID-19 Testing Kits,1.0
"CHEMOBLOC Preparation and Administration Kit, Extra Large Blue Gown, Medium and Large Gloves, Nonsterile, SKU DP5106K",Other,0.5891804099082947
"CHEMOPLUS DRUG SPILL KIT HOS, SKU CT4004",Other,0.5985583066940308
"ChemoPlus Drug Spill Kit-INSTI, SKU DP5016K",Other,0.5101367235183716
"Kendall Spill Kit, 6 Per Case, NonsterileI, BB6016K",Other,0.5675292611122131
"ChemoPlus"" Chemo Prep & Admin Kit, CT4025",Other,0.5480199456214905
"WAHL 4212 HEATED MASSAGER, SKU F800000004212 - Product Usage: intended to relieve minor muscle aches and pains.",Blood Pumps,0.6662050485610962
"PRYTIME MEDICAL REBOA Catheter Introducer Kit, REF: KT1835C,  
Contents: Needle, 18 GA x 7 CM ECHOGENIC, STERILE, 1 EA, SYRINGE, 30CC, STERILE 1 EA, INTRODUCER SHEATH KIT, 7 FR W/.035 SHORT GUIDEWIRE, STERILE 1 EA., PREFILLED, STERILE FIELD SALINE SYRINGE, 10 ML, 4 EA, CLAMP, 5 FR, STERILE, 1 EA, SCALPEL, #11SS, STERILE, 1 EA, SUTURE, NYLON, 18"", 2-0, REVERSE CUTTING, STERILE 1 EA, THREE QUARTER DRAPE, STERILE 1 EA, INSERT, SALINE 1 EA, INSERT, CLAMP 1 EA
UDI: (01) 0 0863092 00010 1",Catheters,1.0
"B5-2Q BALLOON CATHETER, Model No. B5-2Q - Product Usage: Used with endoscopes to inject contrast medium or other medical fluid into the bile duct, pancreatic duct, and respiratory organs.",Catheters,1.0
"B5-2C BALLOON CATHETER 11MM DIA 2.0; Model No. B5-2C - Product Usage: Used with endoscopes to inject contrast medium or other medical fluid into the bile duct, pancreatic duct, and respiratory organs.",Catheters,1.0
"B7-2C BALLOON CATHETER 13mm dia 2.8; model no. B7-2C - Product Usage: Used with endoscopes to inject contrast medium or other medical fluid into the bile duct, pancreatic duct, and respiratory organs.
",Catheters,1.0
"B7-2LA BALLOON CATHETER 13MM DIA 3.2, model no. B7-2LA - Product Usage: Used with endoscopes for injection of contrast medium or other medical fluid into the biliary or pancreatic tract.",Catheters,1.0
"B7-2Q BALLOON CATHETER 13MM DIA 3.2, model no. B7-2Q -Product Usage: Used with endoscopes for injection of contrast medium or other medical fluid into the biliary or pancreatic tract.",Catheters,1.0
"B-V233P-A 3-LUMEN EXTRACTION BALLOON V, model no. B-V233P-A - Product Usage: Used with endoscopes to endoscopically remove stones such as calculi, pancreatic and common bile duct stones.",Blood Pumps,0.6697208881378174
"B-V243Q-A 3-LUMEN EXTRACTION BALLOON V, model no. B-V243Q-A - Product Usage: Used with endoscopes to endoscopically remove stones such as calculi, pancreatic and common bile duct stones.",Blood Pumps,0.6697208881378174
"B-V443Q-A 3-LUMEN EXTRACTION BALLOON V, model no. B-V443Q-A - Product Usage: Used with endoscopes to endoscopically remove stones such as calculi, pancreatic and common bile duct stones.",Blood Pumps,0.6697208881378174
"PR-V614M 2-LUMEN CANNULA, model no. PR-V614M - Product Usage: Used with endoscopes to inject contrast medium in the biliary or pancreatic duct.",Blood Pumps,0.7153733372688293
"K-201 GUIDE SHEATH Kit 2.0MM, model no. K-201 - Product Usage: Used with endoscopes to collect cells or tissue specimens in the respiratory organs.",Ventilation and Respiratory Devices,1.0
"K-202 GUIDE SHEATH Kit 2.0MM, model no. K-202 - Product Usage: Used with endoscopes to collect cells or tissue specimens in the respiratory organs.",Ventilation and Respiratory Devices,1.0
"K-203 GUIDE SHEATH Kit 2.6MM, model no. K-203 - Product Usage: Used with endoscopes to collect cells or tissue specimens in the respiratory organs.",Ventilation and Respiratory Devices,1.0
"K-204 GUIDE SHEATH Kit 2.6MM, model no K-204 - Product Usage: Used with endoscopes to collect cells or tissue specimens in the respiratory organs.",Ventilation and Respiratory Devices,1.0
"KD-611L ELECTROSURGICAL KNIFE, model no. KD-611L - Product Usage: Used with endoscopes and electrosurgical units to cut tissue using high-frequency current within the upper digestive tract.",Blood Pumps,0.7329386472702026
"KD-612L ELECTROSURGICAL KNIFE, model no. KD-612L - Product Usage: Used with endoscopes and electrosurgical units to cut tissue using high-frequency current within the upper digestive tract.
",Blood Pumps,0.7329385876655579
"KD-612U ELECTROSURGICAL SNARE, model no. KD-612U - Product Usage: Used with endoscopes and electrosurgical units to cut tissue using high-frequency current within the upper digestive tract.",Blood Pumps,0.7356439232826233
"KD-620LR ELECTROSURGICAL SNARE, model no. KD-620LR - Product Usage: Used with endoscopes and electrosurgical units to cut tissue using high-frequency current within the upper digestive tract.",Blood Pumps,0.7356439232826233
"KD-620UR ELECTROSURGICAL SNARE, model no. KD-620UR - Product Usage: Used with endoscopes and electrosurgical units to cut tissue using high-frequency current within the upper digestive tract.",Blood Pumps,0.7356439232826233
"KD-640L ELECTROSURGICAL SNARE, model no. KD-640L - Product Usage: Used with endoscopes and electrosurgical units to cut tissue using high-frequency current within the upper digestive tract.",Blood Pumps,0.7356439232826233
"KD-650L ELECTROSURGICAL SNARE, model no. KD-650L - Product Usage: Used with endoscopes and electrosurgical units to cut tissue using high-frequency current within the upper digestive tract.",Blood Pumps,0.7356439232826233
"KD-650U ELECTROSURGICAL SNARE, model no. KD-650U - Product Usage: Used with endoscopes and electrosurgical units to cut tissue using high-frequency current within the upper digestive tract.
",Blood Pumps,0.7356441020965576
"KD-655L ELECTROSURGICAL SNARE, model no. KD-655L - Product Usage: Used with endoscopes and electrosurgical units to cut tissue using high-frequency current within the upper digestive tract.",Blood Pumps,0.7356439232826233
"KD-655U ELECTROSURGICAL SNARE, model no. KD-655U - Product Usage: Used with endoscopes and electrosurgical units to cut tissue using high-frequency current within the upper digestive tract.",Blood Pumps,0.7356439232826233
"SD-210U-10 ELECTROSURGICAL SNARE, model no. SD-210U-10 - Product Usage: Used with endoscopes to electrosurgically resect tissue within the digestive tract.",Blood Pumps,0.7435442209243774
"SD-210U-15 ELECTROSURGICAL SNARE, SD-210U-15 - Product Usage: Used with endoscopes to electrosurgically resect tissue within the digestive tract.",Blood Pumps,0.747764527797699
"SD-210U-25 ELECTROSURGICAL SNARE, SD-210U-25 - Product Usage: Used with endoscopes to electrosurgically resect tissue within the digestive tract.",Blood Pumps,0.747764527797699
"SD-230U-20 ELECTROSURGICAL SNARE, model no. SD-230U-20 - Product Usage: Used with endoscopes to electrosurgically resect tissue within the digestive tract.",Blood Pumps,0.7435442209243774
"SD-240U-10 ELECTROSURGICAL SNARE, model no. SD-240U-10 - Product Usage: Used with endoscopes to electrosurgically resect tissue within the digestive tract.",Blood Pumps,0.7435442209243774
"SD-240U-15 ELECTROSURGICAL SNARE, model no. SD-240U-15 - Product Usage: Used with endoscopes to electrosurgically resect tissue within the digestive tract.",Blood Pumps,0.7435442209243774
"SD-240U-25 ELECTROSURGICAL SNARE, model no. SD-240U-25 - Product Usage: Used with endoscopes to electrosurgically resect tissue within the digestive tract.",Blood Pumps,0.7435442209243774
"SD-400U-10 SNAREMASTER PLUS Hot/Cold 10m, model no. SD-400U-10 - Product Usage: Used with endoscopes for the removal and/or cauterization of diminutive polyps, sessile polyps, pedunculated polyps and tissue from within the GI tract.",Blood Pumps,0.7381913661956787
"SD-400U-15 SNAREMASTER PLUS Hot/Cold 15m, model no. SD-400U-15 - Product Usage: Used with endoscopes for the removal and/or cauterization of diminutive polyps, sessile polyps, pedunculated polyps and tissue from within the GI tract.",Blood Pumps,0.7381913661956787
"INJECTOR FORCEMAX UP 2.8MMCH 21G 4MM, model no. NM-400L-0421 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7818491458892822
"INJECTOR FORCEMAX UP 2.8MMCH 23G 4MM, model no. NM-400L-0423 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7818491458892822
"INJECTOR FORCEMAX UP 2.8MMCH 25G 4MM, model no. NM-400L-0425 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7818491458892822
"INJECTOR FORCEMAX UP 2.8MMCH 23G 5MM, model no. NM-400L-0523 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7818491458892822
"INJECTOR FORCEMAX UP 2.8MMCH 25G 5MM, model no. NM-400L-0525 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7818491458892822
"INJECTOR FORCEMAX UP 2.8MMCH 21G 6MM, model no. NM-400L-0621 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7818491458892822
"INJECTOR FORCEMAX UP 2.8MMCH 23G 6MM, model no. NM-400L-0623 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7818491458892822
"INJECTOR FORCEMAX UP 2.8MMCH 25G 6MM, model no. NM-400L-0625 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7818491458892822
"INJECTOR FORCEMAX LOWER 23G 3MM, model no. NM-400U-0323 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7870338559150696
"INJECTOR FORCEMAX LOWER 23G 4MM, model no. NM-400U-0423 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7870338559150696
"INJECTOR FORCEMAX LOWER 25G 2.5MM, model no. NM-400U-0425 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7885898947715759
"INJECTOR FORCEMAX LOWER 23G 5MM, model no. NM-400U-0523 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7870338559150696
"INJECTOR FORCEMAX LOWER 25G 5MM, model no. NM-400U-0525 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7870338559150696
"INJECTOR FORCEMAX LOWER 23G 6MM, model no. NM-400U-0623 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7870338559150696
"INJECTOR FORCEMAX LOWER 25G 6MM, model no. NM-400U-0625 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7870338559150696
"INJECTOR FORCEMAX SIF 270CM 23G 4MM, model no. NM-400Y-0423 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7823779582977295
"INJECTOR FORCEMAX UP 2.8MMCH 21G 4MM, model no. NM-400L-0421 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7818491458892822
"INJECTOR FORCEMAX UP 2.8MMCH 21G 6MM, model no. NM-400L-0621 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7818491458892822
"INJECTOR FORCEMAX UP 2.8MMCH 23G 5MM, model no. NM-400L-0523 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7818491458892822
"INJECTOR FORCEMAX UP 2.8MMCH 23G 6MM, model no. NM-400L-0623 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7818491458892822
"INJECTOR FORCEMAX UP 2.8MMCH 25G 4MM, model no. NM-400L-0425 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7818491458892822
"INJECTOR FORCEMAX UP 2.8MMCH 25G 5MM, model no. NM-400L-0525 - Product Usage: Used with endoscopes to perform endoscopic injection for the treatment of esophageal and gastric varices and for submucosal injection in the digestive tract.",Blood Pumps,0.7818491458892822
